NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_BEST,MAGERR_BEST,KRON_RADIUS,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,ISOAREAF_IMAGE,ALPHAPEAK_J2000,DELTAPEAK_J2000,X_IMAGE,Y_IMAGE,FWHM_IMAGE,FWHM_WORLD,ELONGATION,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS,FILE_NAME,CLASS_OBJECT
4948,-11.4659,0.0085,-12.8086,0.0131,-12.8086,0.0131,5.69,4353.362,147.3241,150,180,149.1380864,+69.3076419,206.437,3795.129,4.68,0.0002433305,1.178,0.151,0.10,4.377,dataset\i23.cat,None
1856,-11.4646,0.0086,-11.9751,0.0132,-11.9961,0.0150,3.72,4969.461,147.3241,74,80,149.0274245,+69.1372211,959.223,513.263,3.29,0.0001710025,1.149,0.130,0.97,2.029,dataset\i23.cat,None
1639,-11.4643,0.0085,-12.3705,0.0130,-12.3627,0.0163,3.50,5931.468,147.3241,131,146,148.9103231,+69.1347508,1762.024,465.836,3.54,0.0001837738,1.887,0.470,0.89,2.950,dataset\i23.cat,None
1105,-11.4585,0.0086,-12.5603,0.0118,-12.4303,0.0141,3.72,4938.857,147.3241,125,139,149.0622558,+69.1262033,719.235,300.392,9.40,0.0004880764,2.082,0.520,0.82,3.558,dataset\i23.cat,None
3348,-11.4557,0.0086,-12.6320,0.0097,-12.3997,0.0135,3.50,4835.409,147.3241,120,127,148.9478476,+69.1685294,1504.212,1115.658,5.74,0.0002979648,1.261,0.207,0.37,3.616,dataset\i23.cat,None
199,-11.4532,0.0086,-11.8638,0.0131,-11.8638,0.0131,3.50,7994.552,147.3241,62,86,148.8849332,+69.1124001,1937.380,35.523,3.95,0.0002052201,1.088,0.081,0.98,1.932,dataset\i23.cat,None
1264,-11.4515,0.0086,-12.3131,0.0122,-12.3100,0.0127,4.01,6104.95,147.3241,96,105,148.9122473,+69.1285192,1748.107,346.132,5.25,0.0002728064,1.395,0.283,0.50,2.708,dataset\i23.cat,None
1420,-11.4502,0.0086,-11.9009,0.0131,-11.9009,0.0131,3.50,6564.5,147.3241,67,71,148.8820573,+69.1305767,1955.545,385.367,4.22,0.0002193819,1.509,0.337,0.98,1.943,dataset\i23.cat,None
3800,-11.4476,0.0087,-11.8726,0.0137,-11.8726,0.0137,4.04,4749.062,147.3241,62,63,148.9179757,+69.1863830,1708.423,1459.600,3.36,0.0001747795,1.129,0.114,0.97,1.908,dataset\i23.cat,None
3285,-11.4427,0.0087,-12.1078,0.0116,-12.0409,0.0127,3.64,4845.976,147.3241,68,70,148.9774995,+69.1666680,1301.223,1080.284,3.53,0.0001834359,1.139,0.122,0.99,2.315,dataset\i23.cat,None
3952,-11.4354,0.0087,-13.9041,0.0060,-13.9041,0.0060,3.50,4281.794,147.3241,538,566,149.0725046,+69.1947081,651.104,1619.605,16.11,0.0008370627,1.774,0.436,0.02,7.253,dataset\i23.cat,gx_r
948,-11.4162,0.0089,-11.9805,0.0139,-11.9805,0.0139,3.50,4703.568,147.3241,82,90,149.0807586,+69.1230286,593.106,239.924,4.00,0.0002077736,1.411,0.291,0.98,2.167,dataset\i23.cat,None
1957,-11.4090,0.0089,-12.1589,0.0139,-12.2505,0.0157,3.50,5958.923,147.3241,110,121,148.8986353,+69.1388987,1840.692,546.213,5.34,0.0002776142,2.037,0.509,0.88,2.489,dataset\i23.cat,None
159,-11.4085,0.0089,-12.1688,0.0122,-12.1688,0.0122,3.50,5134.219,147.3241,96,122,149.0728557,+69.1114492,647.747,16.671,4.71,0.0002447239,1.108,0.097,0.90,2.507,dataset\i23.cat,None
4752,-11.4079,0.0089,-20.5178,0.0002,-20.5178,0.0002,3.50,2125.344,147.3241,141197,143538,148.8652038,+69.2953161,2049.628,4004.694,1109.10,0.05761184,5.496,0.818,0.03,271.966,dataset\i23.cat,star
2250,-11.3990,0.0090,-11.8148,0.0129,-11.8148,0.0129,3.50,4554.387,147.3241,57,63,149.0649228,+69.1439138,702.216,641.532,3.27,0.0001696122,1.204,0.169,0.97,1.874,dataset\i23.cat,None
2959,-11.3969,0.0090,-12.6448,0.0137,-12.4204,0.0146,5.16,4883.906,147.3241,129,142,148.9888990,+69.1587751,1223.350,927.660,4.64,0.000240984,1.238,0.192,0.42,3.894,dataset\i23.cat,None
4252,-11.3959,0.0090,-11.8345,0.0128,-11.8345,0.0128,3.50,4485.829,147.3241,60,66,148.9178678,+69.2113659,1707.776,1940.578,3.26,0.0001691048,1.028,0.027,0.97,1.893,dataset\i23.cat,None
1400,-11.3932,0.0091,-11.4156,0.0143,-11.4156,0.0143,3.50,6675.39,147.3241,29,35,148.8772520,+69.1295861,1989.410,367.310,2.93,0.0001520514,1.068,0.064,0.96,1.372,dataset\i23.cat,None
4947,-11.3924,0.0091,-13.0748,0.0091,-13.0748,0.0091,3.90,4381.222,147.3241,223,242,148.9956474,+69.3113749,1175.548,3865.743,9.51,0.0004940137,1.358,0.264,0.03,4.490,dataset\i23.cat,fo
4862,-11.3916,0.0090,-13.0884,0.0112,-13.0884,0.0112,4.74,4389.06,147.3241,237,256,148.9440056,+69.3236203,1526.960,4102.675,6.61,0.0003435731,1.276,0.216,0.03,5.093,dataset\i23.cat,fo
698,-11.3902,0.0091,-12.1332,0.0131,-12.1563,0.0145,3.80,4909.365,147.3241,93,97,149.0743352,+69.1193953,636.598,170.659,4.94,0.0002567027,1.424,0.298,0.95,2.500,dataset\i23.cat,None
4931,-11.3859,0.0091,-12.4944,0.0132,-12.4944,0.0132,4.54,4350.101,147.3241,132,141,149.1186575,+69.3024090,338.878,3694.188,4.87,0.0002528652,1.057,0.054,0.05,3.317,dataset\i23.cat,gx_r
4154,-11.3848,0.0091,-11.7414,0.0129,-11.7414,0.0129,3.50,4627.289,147.3241,52,70,148.9076660,+69.2025822,1778.064,1771.854,3.19,0.0001655383,1.104,0.095,0.96,1.783,dataset\i23.cat,None
1410,-11.3821,0.0091,-12.4114,0.0138,-12.3022,0.0161,3.86,6081.794,147.3241,123,133,148.9084463,+69.1307503,1774.875,388.878,6.59,0.0003421113,1.115,0.103,0.90,3.401,dataset\i23.cat,None
4826,-11.3809,0.0091,-13.6103,0.0066,-13.6103,0.0066,3.69,4367.934,147.3241,323,349,149.1039927,+69.3441773,439.339,4497.134,11.96,0.0006209979,1.138,0.121,0.03,5.868,dataset\i23.cat,fo
4870,-11.3772,0.0091,-11.8059,0.0128,-11.8059,0.0128,3.50,4394.326,147.3241,56,63,149.0269635,+69.3131410,963.074,3900.070,3.40,0.0001764138,1.043,0.041,0.97,1.921,dataset\i23.cat,None
3101,-11.3741,0.0092,-12.4820,0.0103,-12.4820,0.0103,3.50,4885.835,147.3241,124,146,148.9537044,+69.1630259,1461.650,1009.482,11.33,0.0005886573,2.176,0.541,0.24,3.033,dataset\i23.cat,None
4869,-11.3728,0.0092,-11.8008,0.0128,-11.8008,0.0128,3.50,4371,147.3241,52,61,149.0717177,+69.3336995,659.182,4295.889,3.33,0.0001728461,1.008,0.008,0.98,1.904,dataset\i23.cat,None
1590,-11.3713,0.0092,-11.9987,0.0159,-11.9167,0.0164,4.70,4975.508,147.3241,69,79,149.0366082,+69.1332727,896.346,437.103,3.34,0.0001732658,1.167,0.143,0.97,2.221,dataset\i23.cat,None
3229,-11.3678,0.0092,-11.8068,0.0137,-11.8068,0.0137,3.79,4398.283,147.3241,56,61,149.0598628,+69.1648469,737.041,1044.865,3.26,0.0001693748,1.061,0.057,0.97,1.929,dataset\i23.cat,None
834,-11.3659,0.0093,-11.8418,0.0137,-11.8418,0.0137,3.70,4735.245,147.3241,58,86,149.0811904,+69.1213144,590.456,207.010,3.23,0.0001676627,1.070,0.066,0.97,1.976,dataset\i23.cat,None
2984,-11.3610,0.0093,-12.1353,0.0148,-11.9480,0.0157,4.42,4888.702,147.3241,74,79,148.9878771,+69.1587231,1230.138,926.865,3.59,0.000186426,1.223,0.183,0.98,2.543,dataset\i23.cat,None
3205,-11.3583,0.0093,-12.9676,0.0108,-12.9676,0.0108,4.36,4267.736,147.3241,205,241,149.1322969,+69.1654867,241.121,1057.623,7.04,0.0003658383,1.248,0.198,0.03,4.619,dataset\i23.cat,fo
4666,-11.3550,0.0093,-11.8453,0.0134,-11.8453,0.0134,3.69,4367.141,147.3241,60,66,148.9517745,+69.2805129,1474.998,3272.014,3.32,0.000172367,1.033,0.032,0.98,2.020,dataset\i23.cat,None
1425,-11.3507,0.0093,-11.9045,0.0127,-11.8844,0.0155,3.50,5805.015,147.3241,65,71,148.9259436,+69.1304483,1655.101,382.644,3.26,0.0001695345,1.114,0.102,0.98,2.074,dataset\i23.cat,None
1757,-11.3428,0.0094,-12.4045,0.0122,-12.4045,0.0122,3.50,5801.093,147.3241,133,155,148.9144000,+69.1361555,1735.537,492.804,7.17,0.0003726062,1.117,0.105,0.92,3.127,dataset\i23.cat,None
2576,-11.3408,0.0094,-11.7498,0.0152,-11.7498,0.0152,3.99,4881.376,147.3241,57,60,149.0135703,+69.1494795,1054.031,748.977,3.28,0.0001704283,1.058,0.055,0.97,1.880,dataset\i23.cat,None
4065,-11.3400,0.0094,-11.7276,0.0145,-11.9223,0.0152,3.50,4684.164,147.3241,56,73,148.8755132,+69.1978853,1997.937,1681.562,3.49,0.0001811617,1.104,0.094,0.98,1.870,dataset\i23.cat,None
831,-11.3394,0.0095,-11.8142,0.0131,-11.7182,0.0136,3.78,5027.042,147.3241,46,47,149.0619522,+69.1209576,722.011,199.962,3.60,0.0001867794,1.048,0.045,0.97,2.026,dataset\i23.cat,None
1363,-11.3377,0.0094,-11.6576,0.0138,-11.7006,0.0155,3.50,6075.982,147.3241,45,54,148.9123900,+69.1291945,1747.698,358.941,3.20,0.0001661376,1.027,0.027,0.97,1.712,dataset\i23.cat,None
1658,-11.3362,0.0095,-12.8671,0.0101,-12.8091,0.0113,3.50,6073.653,147.3241,179,187,148.8993847,+69.1350037,1837.004,470.999,8.80,0.0004573242,1.358,0.263,0.03,4.359,dataset\i23.cat,None
941,-11.3306,0.0095,-11.8487,0.0141,-11.8487,0.0141,3.57,5496.984,147.3241,67,105,148.9780057,+69.1227794,1298.085,234.892,3.65,0.0001897083,1.345,0.256,0.98,2.066,dataset\i23.cat,None
2199,-11.3232,0.0096,-12.2284,0.0152,-12.2284,0.0152,4.28,5119.07,147.3241,110,117,148.9514214,+69.1438075,1480.446,639.768,4.36,0.0002263174,1.558,0.358,0.43,2.846,dataset\i23.cat,None
2767,-11.3199,0.0096,-12.0125,0.0163,-11.9988,0.0182,4.29,4907.461,147.3241,89,99,148.9980993,+69.1538938,1160.396,834.400,3.42,0.0001777195,1.173,0.148,0.95,2.361,dataset\i23.cat,None
3872,-11.3184,0.0096,-11.8720,0.0167,-11.8720,0.0167,4.58,4730.364,147.3241,64,69,148.9236621,+69.1899179,1668.868,1527.322,3.39,0.0001762238,1.263,0.208,0.98,2.093,dataset\i23.cat,None
1565,-11.3175,0.0096,-12.0060,0.0140,-12.0552,0.0177,3.50,5527.41,147.3241,95,104,148.9511610,+69.1325366,1482.116,423.230,3.71,0.0001929567,1.307,0.235,0.90,2.355,dataset\i23.cat,None
3369,-11.3151,0.0096,-12.3203,0.0134,-12.3203,0.0134,4.17,4306.474,147.3241,113,122,149.0915675,+69.1693019,519.454,1131.314,4.82,0.0002504584,1.208,0.172,0.11,3.013,dataset\i23.cat,None
1579,-11.3134,0.0097,-12.2169,0.0134,-12.2169,0.0134,3.50,5815.138,147.3241,112,137,148.9208294,+69.1331465,1690.590,434.567,4.01,0.0002085216,1.532,0.347,0.90,2.878,dataset\i23.cat,None
2261,-11.3131,0.0096,-11.9340,0.0127,-11.7722,0.0134,3.81,4966.437,147.3241,48,50,149.0099226,+69.1438701,1078.703,641.502,3.96,0.0002058334,1.163,0.140,0.95,2.230,dataset\i23.cat,None
2854,-11.3127,0.0097,-11.9026,0.0164,-11.9026,0.0164,4.04,4766.22,147.3241,74,98,149.0131331,+69.1585689,1057.436,925.026,4.45,0.0002312687,1.699,0.411,0.97,2.192,dataset\i23.cat,None
4868,-11.3109,0.0097,-12.5659,0.0121,-12.5659,0.0121,3.90,4382.573,147.3241,160,172,149.0490522,+69.3329268,813.184,4281.049,5.91,0.0003067993,1.192,0.161,0.03,3.685,dataset\i23.cat,fo
4176,-11.3083,0.0097,-11.7922,0.0142,-11.7922,0.0142,3.72,4581.411,147.3241,59,66,148.9121900,+69.2049222,1746.433,1816.491,3.45,0.0001793833,1.254,0.202,0.97,1.956,dataset\i23.cat,None
2101,-11.3067,0.0097,-13.1808,0.0113,-13.1941,0.0117,3.84,5888.44,147.3241,291,331,148.8884014,+69.1431507,1912.306,629.528,14.73,0.000764928,2.640,0.621,0.03,6.067,dataset\i23.cat,None
1427,-11.3053,0.0097,-11.5871,0.0146,-11.5871,0.0146,3.50,6633.43,147.3241,45,52,148.8807486,+69.1300043,1964.821,375.143,3.29,0.000170765,1.186,0.156,0.96,1.668,dataset\i23.cat,None
2137,-11.3053,0.0097,-11.7832,0.0145,-11.7832,0.0145,3.60,4823.717,147.3241,60,70,149.0433283,+69.1419454,849.524,604.512,3.41,0.0001771602,1.364,0.267,0.97,1.936,dataset\i23.cat,None
877,-11.3024,0.0097,-13.4600,0.0116,-13.2535,0.0129,5.60,5014.429,147.3241,281,388,149.0398098,+69.1283379,871.710,341.655,11.44,0.0005944681,1.666,0.400,0.11,8.193,dataset\i23.cat,None
4925,-11.2972,0.0098,-12.7200,0.0119,-12.7200,0.0119,4.23,4376.476,147.3241,176,186,148.9777223,+69.3043085,1298.625,3729.599,6.87,0.0003566912,1.236,0.191,0.03,3.954,dataset\i23.cat,fo
4430,-11.2906,0.0098,-11.7311,0.0142,-11.7311,0.0142,3.65,4263.194,147.3241,54,61,149.1256362,+69.2322337,288.709,2342.896,3.26,0.00016923,1.048,0.046,0.97,1.913,dataset\i23.cat,None
2302,-11.2863,0.0098,-11.9211,0.0167,-11.9211,0.0167,3.50,5598.191,147.3241,94,111,148.9006429,+69.1456521,1828.262,676.075,3.55,0.0001842411,1.913,0.477,0.93,2.254,dataset\i23.cat,None
4823,-11.2855,0.0099,-13.7341,0.0073,-13.7341,0.0073,3.70,4380.405,147.3241,535,566,148.9571391,+69.3072119,1438.251,3785.992,16.00,0.0008313499,2.124,0.529,0.02,7.409,dataset\i23.cat,gx_e
1473,-11.2854,0.0099,-11.5815,0.0149,-11.5815,0.0149,3.50,6417.892,147.3241,46,52,148.8852616,+69.1311504,1933.547,396.476,3.69,0.000191636,1.286,0.222,0.97,1.752,dataset\i23.cat,None
2772,-11.2815,0.0099,-12.0417,0.0168,-11.9783,0.0165,4.66,4907.899,147.3241,83,87,148.9994130,+69.1537381,1150.620,830.615,3.95,0.0002051602,1.243,0.196,0.95,2.525,dataset\i23.cat,None
727,-11.2777,0.0099,-11.6777,0.0145,-11.6777,0.0145,3.50,4931.734,147.3241,50,61,149.0727335,+69.1198633,648.398,178.446,3.34,0.0001735186,1.178,0.151,0.97,1.850,dataset\i23.cat,None
1356,-11.2753,0.0100,-12.6904,0.0112,-12.8517,0.0120,3.50,5837.446,147.3241,176,212,148.9246314,+69.1304477,1665.596,382.969,10.65,0.000553078,1.180,0.153,0.03,3.742,dataset\i23.cat,None
2824,-11.2717,0.0100,-12.1897,0.0172,-12.1132,0.0174,4.59,4887.932,147.3241,105,111,148.9969309,+69.1551403,1167.739,858.242,3.89,0.0002020207,1.187,0.158,0.89,2.916,dataset\i23.cat,None
4135,-11.2660,0.0100,-11.9753,0.0164,-11.9152,0.0180,4.34,4654.879,147.3241,77,87,148.8945050,+69.2017428,1868.599,1755.462,3.56,0.0001850545,1.091,0.084,0.96,2.394,dataset\i23.cat,None
2816,-11.2634,0.0101,-12.0570,0.0166,-11.9818,0.0170,4.52,4893.57,147.3241,84,90,148.9975150,+69.1546729,1163.569,849.513,3.63,0.0001883259,1.121,0.108,0.88,2.597,dataset\i23.cat,None
448,-11.2631,0.0101,-12.5924,0.0128,-12.6721,0.0156,3.50,7197.202,147.3241,193,213,148.8936472,+69.1173405,1877.624,129.541,6.31,0.0003279772,1.697,0.411,0.03,3.864,dataset\i23.cat,None
1523,-11.2623,0.0101,-12.7851,0.0125,-12.8880,0.0131,3.50,5921.823,147.3241,220,243,148.9130999,+69.1334020,1741.025,440.476,15.66,0.0008135035,1.309,0.236,0.11,4.132,dataset\i23.cat,None
1236,-11.2617,0.0101,-12.0663,0.0162,-11.9513,0.0173,4.63,5010.954,147.3241,77,88,149.0498679,+69.1277127,805.367,329.349,4.27,0.0002219881,1.133,0.117,0.98,2.617,dataset\i23.cat,None
1763,-11.2597,0.0101,-12.1119,0.0172,-12.1386,0.0191,4.43,4902.145,147.3241,99,125,149.0425916,+69.1367516,855.218,503.975,3.96,0.0002055265,1.438,0.305,0.89,2.744,dataset\i23.cat,None
1324,-11.2592,0.0101,-13.3468,0.0089,-13.3468,0.0089,3.97,5199.205,147.3241,309,367,148.9812015,+69.1303631,1275.649,380.890,14.83,0.0007705627,1.885,0.469,0.02,6.207,dataset\i23.cat,fo
1854,-11.2585,0.0101,-11.8711,0.0154,-11.8711,0.0154,3.50,6036.119,147.3241,85,90,148.8947031,+69.1378053,1869.304,524.972,3.55,0.0001842677,1.595,0.373,0.97,2.197,dataset\i23.cat,None
636,-11.2583,0.0101,-12.3832,0.0151,-12.3123,0.0156,4.42,5360.938,147.3241,122,131,148.9933122,+69.1192499,1192.628,167.710,4.58,0.0002378845,1.304,0.233,0.52,3.448,dataset\i23.cat,None
1397,-11.2562,0.0101,-12.3559,0.0155,-12.2633,0.0153,4.51,4992.373,147.3241,113,120,149.0421454,+69.1304671,858.097,383.224,8.45,0.0004388904,1.271,0.213,0.59,3.586,dataset\i23.cat,None
4569,-11.2540,0.0101,-12.2794,0.0136,-12.2794,0.0136,4.23,4342.042,147.3241,99,108,148.9711904,+69.2607295,1343.376,2890.428,5.99,0.0003111601,1.142,0.124,0.03,2.992,dataset\i23.cat,None
2373,-11.2538,0.0101,-11.7886,0.0142,-11.9685,0.0192,3.50,5389.499,147.3241,69,100,148.9219418,+69.1462878,1682.003,687.600,3.49,0.0001810375,1.180,0.153,0.98,2.076,dataset\i23.cat,None
3909,-11.2523,0.0102,-13.4527,0.0092,-13.4527,0.0092,4.50,4451.915,147.3241,335,382,148.9802329,+69.1952353,1282.066,1629.004,12.06,0.0006263141,1.564,0.360,0.02,5.983,dataset\i23.cat,fo
2880,-11.2521,0.0101,-12.4801,0.0118,-12.4801,0.0118,3.80,4609.112,147.3241,136,140,149.0413058,+69.1565407,862.510,885.371,8.39,0.0004355543,1.262,0.208,0.03,3.381,dataset\i23.cat,None
1064,-11.2520,0.0101,-11.6420,0.0146,-11.6420,0.0146,3.50,5022.226,147.3241,54,57,149.0545269,+69.1246472,773.309,270.575,3.40,0.0001764416,1.061,0.057,0.97,1.852,dataset\i23.cat,None
2924,-11.2454,0.0102,-11.7385,0.0144,-11.7385,0.0144,3.50,5236.767,147.3241,64,83,148.8896349,+69.1573310,1902.846,901.112,3.61,0.000187397,1.283,0.221,0.98,2.029,dataset\i23.cat,None
2402,-11.2401,0.0103,-12.3674,0.0155,-12.3674,0.0155,5.07,5467.715,147.3241,105,112,148.9082240,+69.1468514,1775.186,697.868,5.73,0.0002978295,1.473,0.321,0.91,3.361,dataset\i23.cat,None
2927,-11.2357,0.0103,-11.7271,0.0169,-11.7271,0.0169,4.40,5041.905,147.3241,53,76,148.9237949,+69.1570921,1669.240,895.695,3.31,0.0001720506,1.058,0.055,0.97,1.986,dataset\i23.cat,None
2540,-11.2354,0.0103,-11.9050,0.0148,-11.9830,0.0169,3.50,5553.507,147.3241,83,90,148.8927433,+69.1494903,1882.614,750.373,4.38,0.0002272703,1.465,0.317,0.65,2.350,dataset\i23.cat,None
3116,-11.2343,0.0103,-11.8245,0.0158,-11.8539,0.0186,3.50,4878.354,147.3241,74,83,148.9830550,+69.1621503,1263.120,993.261,3.39,0.0001760875,1.460,0.315,0.97,2.173,dataset\i23.cat,None
2065,-11.2333,0.0103,-12.2600,0.0143,-12.2910,0.0149,4.09,4878.09,147.3241,106,121,149.0386588,+69.1407516,882.419,579.623,6.03,0.0003134171,1.169,0.144,0.04,2.966,dataset\i23.cat,None
4474,-11.2328,0.0103,-11.7456,0.0147,-11.7456,0.0147,3.65,4276.098,147.3241,53,62,149.0951936,+69.2389513,497.446,2471.913,4.66,0.0002421509,1.114,0.103,0.98,2.027,dataset\i23.cat,None
1881,-11.2310,0.0103,-12.1348,0.0167,-12.0904,0.0198,4.35,6075.101,147.3241,82,121,148.8890156,+69.1376975,1907.946,523.245,3.41,0.0001769855,1.459,0.315,0.92,2.962,dataset\i23.cat,None
2085,-11.2310,0.0103,-11.7360,0.0180,-11.9552,0.0190,3.50,5985.92,147.3241,77,97,148.8835991,+69.1411215,1944.361,588.708,3.90,0.0002024852,1.514,0.340,0.97,2.023,dataset\i23.cat,None
4736,-11.2274,0.0103,-11.6729,0.0145,-11.6729,0.0145,3.51,4379.655,147.3241,56,58,149.0453157,+69.2959463,838.304,3568.493,3.34,0.0001736264,1.043,0.041,0.97,1.927,dataset\i23.cat,None
327,-11.2260,0.0104,-11.9489,0.0139,-11.9489,0.0139,3.50,5076.517,147.3241,79,88,149.0699507,+69.1146185,667.691,78.794,5.30,0.0002750857,1.716,0.417,0.92,2.434,dataset\i23.cat,None
4836,-11.2212,0.0104,-12.4469,0.0136,-12.4469,0.0136,4.19,4392.967,147.3241,140,152,149.0090264,+69.3090383,1085.322,3821.152,5.65,0.0002932732,1.586,0.370,0.04,3.626,dataset\i23.cat,fo
2303,-11.2180,0.0104,-12.4491,0.0166,-12.4245,0.0196,4.03,5719.283,147.3241,125,186,148.8923237,+69.1461659,1885.368,686.452,17.09,0.0008875525,3.907,0.744,0.89,4.528,dataset\i23.cat,None
2718,-11.2146,0.0105,-12.2499,0.0168,-12.2078,0.0183,4.14,4920.173,147.3241,122,132,148.9973700,+69.1532705,1165.202,822.323,4.42,0.00022934,1.247,0.198,0.89,3.275,dataset\i23.cat,None
1606,-11.2126,0.0105,-11.7769,0.0151,-11.8193,0.0169,3.50,5488.242,147.3241,66,71,148.9540748,+69.1334725,1461.595,440.663,3.91,0.0002031541,1.139,0.122,0.98,2.142,dataset\i23.cat,None
